Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Experimental Condition [Condition],Comment [Gene Identifier],Comment [Gene Symbol],Source Name,Assay Name,Comment [Image File Type],Channels
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_12.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_13.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_14.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_2.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_3.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_4.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_5.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_6.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_7.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_8.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep1_PoorProbeChan1_Tp53Chan2_DAPIChan3_9.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep1,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_1.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_10.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_11.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_12.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_13.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_14.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_15.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_16.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_17.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_2.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_3.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_4.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_5.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_6.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_7.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_8.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep2_PoorProbeChan1_Tp53Chan2_DAPIChan3_9.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep2,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_1.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_10.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_11.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_12.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_13.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_14.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_15.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_16.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_2.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_3.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_4.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_5.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_6.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_7.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_8.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
TP53_AC16,AC16_T37d_Rep3_PoorProbeChan1_Tp53Chan2_DAPIChan3_9.dv,homo sapiens,NCBITaxon,9606,AC16,,,,37°C ,ENSG00000141510,TP53,RNA-FISh,Rep3,Deconvolved image,"blank, TP53, DAPI"
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_1.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_10.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_11.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_12.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_13.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_14.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_15.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_16.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_17.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_18.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_19.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_2.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_20.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_21.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_3.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_4.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_5.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_6.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_7.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_8.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep1_Nr1d1Chan1_DAPIChan2_9.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_1.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_10.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_11.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_12.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_2.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_3.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_4.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_5.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_6.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_7.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_8.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep2_Nr1d1Chan1_DAPIChan2_9.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep2,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_1.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_10.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_11.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_12.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_13.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_14.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_15.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_16.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_17.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_18.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_19.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_2.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_20.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_3.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_4.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_5.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_6.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_7.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_8.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h_Rep3_Nr1d1Chan1_DAPIChan2_9.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,18°C 24h ,ENSG00000126368,NR1D1,RNA-FISh,Rep3,Deconvolved image,"NR1D1, DAPI, "
REV-ERBα_U2OS,U2OS_T18d24h37d2h_Rep1_Nr1d1Chan1_DAPIChan2_1.dv,homo sapiens,NCBITaxon,9606,U2OS,EFO,EFO_0002869,,"18°C 24h, 37°C 2h ",ENSG00000126368,NR1D1,RNA-FISh,Rep1,Deconvolved image,"NR1D1, DAPI, "
